3393,2
79452,2
141331,2
5662,2
58044,2
91982,3
22544,2
132837,2
10321,2
26944,2
147884,3
353,2
112917,2
13315,2
15051,1
92531,2
45608,2
128473,2
122955,2
126526,2
88772,2
104973,2
44339,2
115373,3
102265,2
9798,2
1430,2
72626,1
90550,2
78837,2
44219,2
67666,4
47026,2
7921,2
3950,3
57675,2
76186,2
44045,2
125,2
87713,2
33878,2
104294,3
121351,3
84964,2
1974,2
41799,1
132373,2
19518,3
142105,2
56642,3
8287,2
79389,1
82245,1
19364,2
90857,2
58914,2
137537,2
65358,1
110966,2
40668,2
134553,2
128820,2
55061,2
23068,4
137512,2
108584,1
132908,2
45853,2
44833,1
89762,4
120343,4
93439,2
88490,3
102267,2
143875,2
118156,2
46127,3
144686,2
153622,3
51919,3
58622,2
92348,1
61734,2
119160,2
4921,2
72618,1
145802,2
32833,2
93935,2
37826,1
140587,1
125821,2
130741,0
51830,2
101987,2
78966,1
65673,2
59207,2
117458,2
9350,2
104361,4
82653,3
8875,2
77267,4
19064,2
81149,2
27119,2
153691,2
70357,2
154608,3
84436,1
111575,2
79937,2
145159,2
61291,2
73140,1
137612,0
125578,2
87814,1
115099,2
23247,1
65488,2
129497,2
11766,2
17568,2
9030,2
34601,2
45387,2
77120,2
32660,2
98909,2
98003,2
85121,1
36443,2
21661,2
119919,3
57017,2
10871,2
149717,3
47160,3
53955,2
61498,2
146083,2
20554,2
114812,0
16633,2
139788,3
90954,1
125233,1
117632,2
131627,2
122861,2
154949,2
39392,2
143305,2
133982,3
17536,2
82605,2
149040,2
63257,2
61744,1
83245,2
91442,3
109109,2
53997,3
140213,3
118968,2
126855,2
67645,3
129237,4
102449,2
110063,2
62666,2
53587,2
25646,1
100802,2
38310,2
64276,2
116945,2
75772,2
144423,2
90099,2
32882,2
121647,2
155937,2
12603,2
105319,2
97031,3
40312,2
70370,1
94324,3
31935,2
118093,4
126311,4
121498,1
29328,2
63185,2
90110,1
109735,3
4486,2
33429,1
114827,3
56993,2
95287,2
36067,2
43127,2
94897,2
108727,2
70825,3
9042,3
136511,3
11575,2
64306,4
90506,2
63760,2
101284,2
32896,2
96901,2
101347,3
20701,2
87074,0
146210,2
91674,2
64217,2
152907,2
7526,2
34821,2
6800,2
88722,4
139767,2
32574,2
74538,2
14562,1
124549,2
76692,2
101607,3
30308,2
128756,2
52262,2
56778,1
29793,3
30075,2
9686,4
146043,2
147836,3
122650,2
9568,2
56728,1
143404,1
155655,2
51448,2
106173,3
74416,4
42064,1
78794,2
105168,2
12286,3
142597,3
106098,2
17695,2
42551,2
48548,0
89272,3
4477,4
144843,2
7367,2
106207,2
107051,2
154370,2
14108,2
94574,2
114981,1
86984,2
10588,2
90070,2
128322,2
117001,2
148977,2
352,2
6081,1
67076,4
90088,1
129158,2
141020,2
49205,2
134779,2
87196,2
139442,2
147942,2
999,2
65690,4
37263,0
113512,3
28653,2
41761,2
107440,2
80217,2
15445,2
100233,2
42834,2
132350,2
130365,2
154342,3
62981,1
74324,3
142801,3
62785,2
137841,2
66765,3
15245,1
74325,2
75629,2
73194,2
78611,2
153517,2
147376,2
38028,2
109451,2
65636,1
62519,2
89842,1
83797,2
2862,2
49471,2
63902,2
109407,1
91653,2
155121,2
100904,3
62088,2
16645,0
125582,2
123037,3
71342,2
14852,3
45690,2
73143,2
36616,2
118116,2
65108,2
64941,2
134415,1
34077,2
138633,1
29795,1
147977,2
11609,3
28320,2
65878,2
38999,3
85960,3
102364,2
27110,3
15685,2
139723,2
57134,2
66192,2
22578,2
43018,2
123820,2
97470,3
18436,3
56882,2
78974,2
49637,3
36023,2
22857,2
13642,2
22361,1
101815,1
134556,2
154007,2
150947,2
108488,3
71917,1
89546,2
8787,2
63543,1
150616,1
54940,2
23650,2
34705,0
93862,3
153953,2
134682,1
76519,2
145042,3
121525,4
2777,2
33158,1
61802,2
17779,4
121516,1
63875,3
115688,1
52665,4
73940,2
114488,2
64581,2
50282,1
143394,2
87824,2
149474,3
137045,2
112780,2
1937,3
38811,2
91849,2
98978,2
66709,2
11467,3
149648,2
22800,4
35730,1
45492,2
129412,2
93995,2
63718,3
45037,3
36088,2
58637,3
114554,2
31278,2
145016,2
56944,2
43299,4
105076,3
139839,2
133822,2
148062,1
62469,2
108305,2
102736,2
66454,3
14611,2
45461,2
38814,2
153690,2
41998,4
137821,2
12878,2
50108,3
1103,2
2941,2
141919,2
122047,2
111942,3
142000,3
124044,2
152966,3
66918,1
119450,3
53688,2
88495,3
51577,3
49301,3
100165,3
77372,2
142463,2
44558,3
100039,2
109396,2
117065,2
98010,2
85679,2
6513,2
146940,2
5688,2
99263,2
27248,3
133705,2
22430,2
53119,1
81000,2
15855,4
126407,2
62631,3
45983,1
69587,2
29367,1
137193,2
39957,2
22332,2
7379,2
148987,2
16590,2
150489,2
90425,2
77680,2
19696,2
13225,2
100512,1
152818,3
144823,2
2301,1
90979,2
55230,2
108555,2
103139,3
147355,3
10422,1
87450,2
147210,2
19477,3
88292,2
75038,2
55933,2
129115,3
84366,2
41757,2
61638,2
78759,3
71509,2
12732,2
44740,2
22976,1
76279,3
137051,0
152164,2
144938,2
120005,3
121470,3
30140,2
31609,2
56734,2
101029,2
129834,2
33413,2
122042,3
117084,2
69545,2
66193,2
148164,2
60627,3
143961,2
73244,3
45382,2
124625,2
146220,2
133464,2
44139,2
121040,1
57610,2
60709,3
6515,2
65233,2
71786,1
113634,1
134440,3
148931,2
21294,2
101699,1
81055,2
117235,2
967,2
128337,2
46584,2
5272,0
109155,2
150576,1
104248,2
543,2
149538,1
81672,2
150594,3
9681,2
17987,3
92791,1
53516,3
822,2
20022,2
38597,2
7563,2
116967,2
83312,2
68277,2
21007,2
70952,1
149013,2
122745,0
8745,2
69406,2
20236,2
156,2
70313,2
80580,2
3159,2
92093,2
10925,2
3560,0
25071,2
4791,3
65862,1
39191,2
69612,3
10275,2
127586,3
137499,1
102003,4
23998,2
79900,1
93536,2
135278,2
9662,1
39435,1
131853,1
151420,4
79698,1
5104,2
6538,2
12654,2
142019,3
136791,2
110984,2
121569,2
87664,2
85793,3
26600,2
49021,2
39194,3
49699,2
42642,2
48766,2
117185,2
90085,2
129662,2
96853,2
74042,2
13159,2
105596,1
52581,1
73567,2
63927,3
116208,2
50766,1
114034,3
19713,2
135001,2
75142,2
15870,0
106497,1
30386,2
64814,2
9706,3
90278,1
130833,2
151156,2
102844,2
64906,1
138398,2
56455,1
149276,2
70814,2
3870,2
22078,3
115141,2
119064,2
38846,0
73642,2
117750,2
75912,2
67596,4
22579,2
2203,1
42629,3
95637,2
28038,0
31021,1
31714,2
38991,3
42532,3
60931,2
154561,1
36740,2
79119,4
120200,2
61518,2
111433,2
125760,2
77070,2
39008,3
100574,2
42962,1
94837,4
154097,2
34815,2
104003,2
121751,3
89120,2
18714,2
28352,1
124392,1
89651,2
88571,2
41811,4
71506,4
76850,2
77897,2
108724,2
100863,1
25503,2
105618,2
96842,3
78952,1
101999,2
125096,2
44824,2
72802,2
152077,1
19225,1
130933,2
83311,2
1091,3
123625,3
107151,2
150440,3
99384,2
85612,2
141104,2
34328,4
139430,4
104732,3
89195,2
12276,2
58309,2
2667,3
99609,2
89997,2
103322,3
40574,2
128321,2
123792,2
123762,2
21256,3
51031,3
142710,2
40889,0
83716,3
122802,3
31872,1
86374,1
90076,2
108607,2
25128,2
135058,2
61465,2
124661,2
91067,4
27231,0
16524,2
13216,2
35706,3
14388,1
88436,2
117468,2
151073,2
102664,3
12330,2
53649,1
56933,2
129947,2
73389,2
83213,2
16810,2
11714,3
63680,2
107441,3
143402,1
145125,2
30517,2
98224,2
118157,2
94557,2
103389,3
55428,1
112984,0
2976,2
101736,2
124818,1
153096,3
11423,2
15108,2
26875,2
147874,3
21816,2
20846,2
121631,2
23482,2
77014,1
47565,2
51401,2
70810,1
101707,1
11241,2
108234,1
115470,1
22536,1
111607,2
11251,2
61779,3
113079,2
152924,2
71454,2
77730,2
106092,2
22407,2
110271,2
80665,2
68817,2
84524,1
73170,1
152364,2
1734,2
30404,2
144766,2
8056,2
100766,2
74892,2
80014,2
48606,2
78596,3
133449,2
100750,2
139189,2
95097,1
71371,3
124755,2
118136,1
35798,2
65546,3
109438,2
51038,2
72712,3
74489,2
81092,2
43624,2
139928,2
109299,2
25155,2
148980,3
61546,2
17151,1
67135,2
88734,2
135593,2
15489,2
142778,2
95250,3
51310,2
59123,1
111461,1
139611,1
96250,2
4903,2
58321,2
130141,2
99776,2
22395,2
32338,2
58349,2
64240,2
93263,2
137791,2
54613,2
69440,2
93369,2
69743,2
129735,2
64436,3
82150,2
53395,2
130148,4
34686,2
27277,2
109591,2
95012,3
11700,2
57827,4
124304,2
149146,3
78690,2
94024,4
50447,1
70391,3
59510,3
113398,2
106576,2
77198,2
127023,2
99528,2
54267,2
107092,1
57739,2
150159,2
119651,2
86780,4
46216,2
125861,2
90028,0
63019,2
9633,3
147305,2
99002,2
104407,2
142537,1
17563,2
34812,3
5930,2
139181,2
56501,2
7778,2
80242,2
91185,2
110652,2
76335,2
33445,3
53126,2
94414,2
57858,2
55534,2
86760,2
70426,2
29432,2
48673,2
149571,0
114850,2
93407,0
51848,2
13861,2
155084,2
48287,2
135484,2
34931,2
11139,2
123493,2
144905,2
116866,2
130631,2
105597,2
61956,2
87928,2
18907,2
29495,2
27937,1
11726,1
154874,2
134115,2
137717,1
3270,2
100060,3
91839,4
70469,1
18389,2
142655,2
136737,0
111676,1
71294,2
74017,1
84608,2
123572,4
118716,2
117109,2
77781,2
131097,1
133968,2
122457,1
87034,3
116894,2
74635,2
10342,3
149373,2
65653,1
59068,2
40127,2
105508,2
49969,2
79319,3
81535,1
64061,3
130790,2
32265,2
109730,2
5734,2
68038,2
23965,2
136498,2
27894,2
153158,2
47152,2
7517,2
10045,2
47892,2
2668,2
11449,3
51616,2
52074,2
88775,1
108903,2
135870,2
137048,2
111985,2
92951,2
126534,2
121305,2
13715,2
131565,0
144947,2
118540,3
83681,3
154016,3
57482,2
45614,3
46359,2
83272,2
67138,2
85345,1
134142,2
48911,2
129434,1
95691,4
107460,2
58698,2
33085,2
104756,2
136154,2
34106,3
97521,2
136237,2
121273,2
35789,2
61591,1
108891,3
89575,2
116513,2
140576,1
88071,2
85084,2
53675,2
59949,3
64282,1
69802,0
123544,2
19072,2
121748,3
154596,2
64565,1
139999,2
127659,2
99603,1
63198,1
126778,2
22327,2
27895,0
150146,2
42448,0
46004,3
123953,3
125274,3
126135,1
39686,1
132957,3
20900,1
149104,3
47101,2
109137,3
40473,2
53072,2
99450,2
14689,2
57059,2
108767,2
75337,2
145269,2
90706,2
147840,2
65400,2
133360,2
38562,2
62601,2
109938,2
146517,2
18712,2
100983,2
18653,2
90367,2
8378,2
32780,2
35384,3
75896,2
49988,3
42406,3
87053,3
71128,2
100339,2
47712,2
151679,2
134409,3
24772,2
59827,2
147053,4
116218,2
119539,2
124468,2
103186,2
41343,2
81087,2
87832,4
134580,2
78474,2
130390,2
56031,1
14912,1
108143,2
31002,1
31975,2
23854,2
37440,4
140504,2
16677,2
56302,3
105688,2
111771,3
39601,2
148127,2
121190,2
25974,2
140563,2
35370,2
128876,2
87205,2
72482,2
101901,2
96038,1
113057,2
138259,2
127436,2
132700,2
57525,3
144989,2
3988,1
58846,2
52056,2
2246,2
81835,2
4839,2
112469,2
23137,2
7942,2
137591,2
128860,2
9854,2
118858,2
92467,3
69561,4
17387,2
80286,3
17975,2
129257,1
137000,2
30082,2
133436,2
28726,2
39211,2
73113,2
1615,2
78548,2
94685,2
103240,3
125117,2
64483,0
70084,2
108425,3
11455,2
121925,2
81843,2
9925,2
152833,2
115678,3
10287,3
17678,2
79704,2
1455,1
125897,2
500,1
11626,3
122949,2
44944,1
149669,3
40484,2
40612,2
785,2
127167,2
146110,2
17900,1
61856,2
93950,2
76625,2
95442,2
117009,1
115546,2
7608,2
80033,0
122163,2
44947,2
107629,2
710,2
40582,2
6962,1
117974,2
104715,2
11428,2
52811,1
38081,1
88278,2
9306,1
126014,2
57644,3
73478,4
36479,2
70401,2
138827,3
40165,4
14309,2
31652,2
33326,2
107017,2
146657,2
26062,2
60399,2
93173,2
108041,2
91481,2
118055,1
45493,4
139249,4
4155,3
119057,3
154187,2
103936,1
122698,3
78067,3
37692,2
86231,2
18048,2
42319,3
6097,3
44647,3
107216,2
85012,2
134581,0
134679,3
107423,2
122587,2
80993,3
19943,1
11030,4
31028,4
120338,2
71567,2
64059,3
122329,3
108486,2
139911,2
65141,2
112125,1
148149,2
111767,2
21711,4
141111,2
38725,2
16516,2
24203,2
84741,2
3748,2
123891,3
114376,3
38144,2
98598,2
2364,2
86598,2
34349,2
139591,0
151172,1
9070,2
151796,2
125929,2
127072,3
99166,2
27358,1
105998,2
65230,2
32634,2
50351,1
55997,2
143049,4
75260,1
107220,2
81567,3
112618,2
78075,2
76810,3
81366,2
110558,3
108047,2
104207,2
148769,3
98152,3
97330,2
20389,2
102444,2
38647,3
89015,2
90946,2
19621,2
120759,3
64234,3
85509,1
53619,2
37812,1
153629,3
98805,2
133530,2
94543,3
78667,3
139924,2
89328,2
6577,2
137768,2
104886,2
109825,4
139449,2
47148,3
28697,2
20191,0
41461,4
62598,4
21952,1
4902,3
96654,2
68522,3
84337,2
48446,4
86351,1
60409,2
99078,1
33050,1
120736,2
104279,2
112596,1
56835,2
83307,2
147139,2
122534,2
2702,2
22097,0
117225,2
138140,2
93021,2
34197,2
53815,2
458,1
78326,2
31883,3
66070,1
41359,2
76822,2
69968,2
116118,3
112403,2
70502,2
90373,2
113991,2
25675,2
83184,2
96320,2
103298,2
128316,2
72661,2
99686,2
142967,1
67798,2
59246,2
41955,2
91801,2
28575,2
77976,3
152784,2
70253,0
155901,2
107628,2
94434,3
55799,2
27979,2
10385,2
60788,2
98101,0
149820,2
55760,4
79091,4
97684,3
35660,3
77985,2
92625,2
95679,1
14342,2
52430,3
58597,1
114266,2
80560,3
92744,2
3097,1
29330,2
51311,3
146860,2
78080,1
136323,3
82727,2
117012,3
126026,4
1343,2
5230,2
5495,2
110017,2
96005,2
45416,2
126262,3
118425,2
84583,3
53809,2
111834,1
100773,2
99095,2
30930,2
61006,2
139790,2
111874,2
87674,2
142474,2
80306,2
132964,2
89216,2
38564,2
122513,2
63266,2
152573,2
58841,2
31176,4
149594,1
28777,3
77306,2
92030,3
58614,2
75549,2
8970,2
6194,2
42248,2
49470,2
64462,3
145798,2
70081,2
87239,2
37307,2
104970,1
128447,2
43171,4
48650,2
148947,3
55586,2
152324,2
96007,2
63668,2
142821,2
15995,2
145341,2
124195,2
126096,2
142591,2
49475,3
12371,2
65119,1
58742,2
96121,2
117413,2
94560,2
104456,2
41858,2
108611,2
114931,4
61534,3
147360,2
102972,2
71073,2
131517,2
114367,2
141511,3
21818,3
49701,3
141442,0
29516,2
84745,3
49800,2
20005,4
100993,3
107665,2
78405,2
56656,2
16847,1
58984,2
140481,2
46566,2
15707,2
42938,0
82427,1
90241,4
77092,2
24848,2
50731,2
63566,1
149425,1
153490,2
126577,2
89286,2
87746,2
101365,2
139943,2
123772,2
4295,2
148462,2
62084,2
94744,2
114040,3
8664,2
53525,3
99805,2
117710,2
56085,2
12822,1
60336,2
144056,2
19768,2
5214,2
132,3
9085,2
92213,2
58113,3
122653,3
7512,3
66772,2
109470,3
22801,2
98840,2
116461,3
19102,2
56682,2
9239,3
111477,2
10194,2
71040,2
113963,2
48596,1
39720,2
39798,2
128327,4
130106,2
51803,4
20364,1
82009,1
35065,2
99951,2
128815,1
109675,3
62663,2
76202,4
141872,2
94511,2
14457,2
78216,3
45352,2
25510,2
137033,2
154951,2
4309,2
24204,1
81288,3
5259,2
20837,4
47028,2
84820,2
87498,2
7655,2
110110,2
2125,2
46069,1
111604,1
29148,2
50896,2
71022,1
152722,2
143822,2
72807,4
94294,2
106649,2
50019,2
131590,3
141805,2
51587,2
49487,2
2968,2
18672,2
40163,2
137715,4
123700,2
151028,2
147228,2
65078,3
90948,2
108279,4
12381,3
103666,3
93253,2
41863,2
17365,2
33327,1
143092,3
11825,1
130701,2
129640,3
62617,2
34634,2
18203,4
24753,3
103526,2
155550,2
28577,2
122966,2
104022,2
110179,2
62188,3
58200,3
127460,2
67127,2
38490,2
153485,2
55535,2
51927,2
42590,2
110405,2
125373,2
38895,2
70768,0
131273,3
129758,2
28082,2
62179,3
91405,2
99158,2
63565,1
74125,2
55932,2
136122,3
132828,2
73507,1
93136,2
153667,2
44155,3
118738,2
81393,3
121282,2
126977,2
75073,2
143604,1
79676,3
144687,2
121088,2
48411,3
24579,2
37794,2
116339,2
89252,0
131419,2
114434,0
15095,3
49361,2
38960,2
137228,2
28076,1
143149,1
78747,2
77776,2
16298,2
65769,2
1288,2
87677,2
9396,2
108331,1
120016,2
77288,1
30809,2
92550,2
152139,3
134027,2
151489,2
29624,3
140317,2
151990,2
139893,4
62809,2
83061,3
55877,2
138996,2
75634,3
107763,2
55392,2
137083,2
64512,2
141957,2
22986,2
85564,2
143236,2
49594,4
99806,3
99820,1
56262,2
95563,3
80405,2
116715,2
63424,2
127320,3
28516,2
46951,2
118971,2
8329,3
150257,4
126740,1
102960,2
134598,2
25223,4
68595,2
37006,2
101435,3
87709,2
48714,2
92313,3
121639,1
130406,0
141681,3
99539,3
32490,2
9500,2
32025,2
15518,2
113041,2
85252,2
112408,4
60584,3
37284,2
130256,0
73854,2
82818,3
114603,1
111794,2
129745,2
126966,2
21190,1
123802,2
72471,2
102303,2
12669,4
58383,2
29816,2
114421,2
132399,2
146022,2
62770,2
9581,2
29551,2
153101,2
78712,2
78650,2
59858,2
29663,3
14398,4
64429,2
9702,2
104938,2
99591,0
90036,3
55680,2
116447,2
102493,2
122859,3
154904,2
28935,3
73833,1
103378,2
104577,2
138153,3
70922,3
82170,2
15494,2
113324,2
143487,4
95940,2
87152,3
71722,3
3498,2
104230,2
21038,2
